price,timestamp,cost,amount,symbol,datetime,type
0.13431,1710823263544,4020.5494750949297,54.0,DOGE/USD:DOGE,2024-03-19T04:41:03.544Z,
0.13431,1710823263667,21964.112873203783,295.0,DOGE/USD:DOGE,2024-03-19T04:41:03.667Z,
0.13433,1710823263726,148.88706915804363,2.0,DOGE/USD:DOGE,2024-03-19T04:41:03.726Z,
0.13434,1710823263728,21289.266041387524,286.0,DOGE/USD:DOGE,2024-03-19T04:41:03.728Z,
0.13436,1710823264004,2679.3688597796963,36.0,DOGE/USD:DOGE,2024-03-19T04:41:04.004Z,
0.13437,1710823266041,2530.3267098310635,34.0,DOGE/USD:DOGE,2024-03-19T04:41:06.041Z,
0.13436,1710823266043,74.42691277165824,1.0,DOGE/USD:DOGE,2024-03-19T04:41:06.043Z,
0.13434,1710823266073,28881.941342861395,388.0,DOGE/USD:DOGE,2024-03-19T04:41:06.073Z,
0.13431,1710823266278,29856.30258357531,401.0,DOGE/USD:DOGE,2024-03-19T04:41:06.278Z,
0.13428,1710823266546,17500.74471254096,235.0,DOGE/USD:DOGE,2024-03-19T04:41:06.546Z,
0.13421,1710823268573,43588.406229044034,585.0,DOGE/USD:DOGE,2024-03-19T04:41:08.573Z,
0.13419,1710823269107,20269.766748639988,272.0,DOGE/USD:DOGE,2024-03-19T04:41:09.107Z,
0.13417,1710823270136,4695.535514645599,63.0,DOGE/USD:DOGE,2024-03-19T04:41:10.136Z,
0.13417,1710823270623,33390.47477081315,448.0,DOGE/USD:DOGE,2024-03-19T04:41:10.623Z,
0.13415,1710823271126,74.54342154304882,1.0,DOGE/USD:DOGE,2024-03-19T04:41:11.126Z,
0.13414,1710823271672,223.64693603697629,3.0,DOGE/USD:DOGE,2024-03-19T04:41:11.672Z,
0.13413,1710823271672,5889.808394840826,79.0,DOGE/USD:DOGE,2024-03-19T04:41:11.672Z,
0.13412,1710823271764,1491.201908738443,20.0,DOGE/USD:DOGE,2024-03-19T04:41:11.764Z,
0.13411,1710823272865,74.56565505927969,1.0,DOGE/USD:DOGE,2024-03-19T04:41:12.865Z,
0.1341,1710823273712,42058.165548098434,564.0,DOGE/USD:DOGE,2024-03-19T04:41:13.712Z,
0.1341,1710823276417,25652.498135719612,344.0,DOGE/USD:DOGE,2024-03-19T04:41:16.417Z,
0.13409,1710823276417,5966.142143336565,80.0,DOGE/USD:DOGE,2024-03-19T04:41:16.417Z,
0.13408,1710823276417,55936.75417661098,750.0,DOGE/USD:DOGE,2024-03-19T04:41:16.417Z,
0.13407,1710823276417,39084.0605653763,524.0,DOGE/USD:DOGE,2024-03-19T04:41:16.417Z,
0.13406,1710823276571,1118.9019841861852,15.0,DOGE/USD:DOGE,2024-03-19T04:41:16.571Z,
0.13407,1710823277926,223.76370552696352,3.0,DOGE/USD:DOGE,2024-03-19T04:41:17.926Z,
0.13407,1710823278228,14022.52554635638,188.0,DOGE/USD:DOGE,2024-03-19T04:41:18.228Z,
0.13408,1710823278229,4698.687350835322,63.0,DOGE/USD:DOGE,2024-03-19T04:41:18.229Z,
0.1341,1710823278816,10514.541387024608,141.0,DOGE/USD:DOGE,2024-03-19T04:41:18.816Z,
0.13409,1710823278816,27891.71452009844,374.0,DOGE/USD:DOGE,2024-03-19T04:41:18.816Z,
0.13406,1710823279918,9995.524392063255,134.0,DOGE/USD:DOGE,2024-03-19T04:41:19.918Z,
0.13405,1710823279920,17530.7720999627,235.0,DOGE/USD:DOGE,2024-03-19T04:41:19.920Z,
0.13404,1710823279931,2014.3240823634735,27.0,DOGE/USD:DOGE,2024-03-19T04:41:19.931Z,
0.134026,1710823280315,74.61238864100996,1.0,DOGE/USD:DOGE,2024-03-19T04:41:20.315Z,
0.134,1710823280621,4776.119402985075,64.0,DOGE/USD:DOGE,2024-03-19T04:41:20.621Z,
0.13399,1710823280626,43883.8719307411,588.0,DOGE/USD:DOGE,2024-03-19T04:41:20.626Z,
0.13398,1710823280706,2463.054187192118,33.0,DOGE/USD:DOGE,2024-03-19T04:41:20.706Z,
0.13398,1710823282761,21719.659650694135,291.0,DOGE/USD:DOGE,2024-03-19T04:41:22.761Z,
0.13403,1710823282984,20965.455495038423,281.0,DOGE/USD:DOGE,2024-03-19T04:41:22.984Z,
0.13405,1710823283546,447.5941812756434,6.0,DOGE/USD:DOGE,2024-03-19T04:41:23.546Z,
0.13408,1710823284884,1417.0644391408114,19.0,DOGE/USD:DOGE,2024-03-19T04:41:24.884Z,
0.13409,1710823284885,74.57677679170706,1.0,DOGE/USD:DOGE,2024-03-19T04:41:24.885Z,
0.1341,1710823285546,74.57121551081282,1.0,DOGE/USD:DOGE,2024-03-19T04:41:25.546Z,
0.13411,1710823285547,74.56565505927969,1.0,DOGE/USD:DOGE,2024-03-19T04:41:25.547Z,
0.13412,1710823285557,2535.0432448553534,34.0,DOGE/USD:DOGE,2024-03-19T04:41:25.557Z,
0.13413,1710823287596,2087.5270260195334,28.0,DOGE/USD:DOGE,2024-03-19T04:41:27.596Z,
0.13412,1710823287597,40411.57172681181,542.0,DOGE/USD:DOGE,2024-03-19T04:41:27.597Z,
0.13411,1710823288035,8947.878607113564,120.0,DOGE/USD:DOGE,2024-03-19T04:41:28.035Z,
0.13406,1710823290426,149.18693122482472,2.0,DOGE/USD:DOGE,2024-03-19T04:41:30.426Z,
0.13407,1710823290426,522.1153128962483,7.0,DOGE/USD:DOGE,2024-03-19T04:41:30.426Z,
0.13408,1710823290794,3729.1169451073984,50.0,DOGE/USD:DOGE,2024-03-19T04:41:30.794Z,
0.13407,1710823291248,3729.3950921160585,50.0,DOGE/USD:DOGE,2024-03-19T04:41:31.248Z,
0.13407,1710823291530,12605.355411352279,169.0,DOGE/USD:DOGE,2024-03-19T04:41:31.530Z,
0.13408,1710823291535,1939.1408114558471,26.0,DOGE/USD:DOGE,2024-03-19T04:41:31.535Z,
0.13409,1710823291624,969.4980982921918,13.0,DOGE/USD:DOGE,2024-03-19T04:41:31.624Z,
0.13412,1710823291827,9469.132120489114,127.0,DOGE/USD:DOGE,2024-03-19T04:41:31.827Z,
0.13415,1710823292874,4398.06187103988,59.0,DOGE/USD:DOGE,2024-03-19T04:41:32.874Z,
0.13416,1710823293329,3726.893261776983,50.0,DOGE/USD:DOGE,2024-03-19T04:41:33.329Z,
0.13414,1710823294077,74.5489786789921,1.0,DOGE/USD:DOGE,2024-03-19T04:41:34.077Z,
0.13413,1710823294083,8946.544397226571,120.0,DOGE/USD:DOGE,2024-03-19T04:41:34.083Z,
0.13412,1710823294955,3728.004771846108,50.0,DOGE/USD:DOGE,2024-03-19T04:41:34.955Z,
0.13412,1710823295410,3728.004771846108,50.0,DOGE/USD:DOGE,2024-03-19T04:41:35.410Z,
0.13411,1710823296064,74.56565505927969,1.0,DOGE/USD:DOGE,2024-03-19T04:41:36.064Z,
0.1341,1710823296065,9321.401938851603,125.0,DOGE/USD:DOGE,2024-03-19T04:41:36.065Z,
0.13408,1710823296067,39901.551312649164,535.0,DOGE/USD:DOGE,2024-03-19T04:41:36.067Z,
0.13406,1710823296295,1268.08891541101,17.0,DOGE/USD:DOGE,2024-03-19T04:41:36.295Z,
0.13405,1710823296331,4028.347631480791,54.0,DOGE/USD:DOGE,2024-03-19T04:41:36.331Z,
0.13406,1710823297036,3580.486349395793,48.0,DOGE/USD:DOGE,2024-03-19T04:41:37.036Z,
0.13406,1710823297492,3580.486349395793,48.0,DOGE/USD:DOGE,2024-03-19T04:41:37.492Z,
0.13405,1710823302485,1491.9806042521448,20.0,DOGE/USD:DOGE,2024-03-19T04:41:42.485Z,
0.134,1710823303284,60373.13432835821,809.0,DOGE/USD:DOGE,2024-03-19T04:41:43.284Z,
0.13399,1710823303633,14851.85461601612,199.0,DOGE/USD:DOGE,2024-03-19T04:41:43.633Z,
0.13398,1710823303655,5597.850425436633,75.0,DOGE/USD:DOGE,2024-03-19T04:41:43.655Z,
0.13398,1710823304039,47171.21958501269,632.0,DOGE/USD:DOGE,2024-03-19T04:41:44.039Z,
0.13399,1710823304039,44182.40167176655,592.0,DOGE/USD:DOGE,2024-03-19T04:41:44.039Z,
0.134,1710823304039,62686.567164179105,840.0,DOGE/USD:DOGE,2024-03-19T04:41:44.039Z,
0.13401,1710823304039,12461.756585329453,167.0,DOGE/USD:DOGE,2024-03-19T04:41:44.039Z,
0.134,1710823304373,671.6417910447761,9.0,DOGE/USD:DOGE,2024-03-19T04:41:44.373Z,
0.134,1710823304476,74.6268656716418,1.0,DOGE/USD:DOGE,2024-03-19T04:41:44.476Z,
0.13399,1710823304476,1940.4433166654228,26.0,DOGE/USD:DOGE,2024-03-19T04:41:44.476Z,
0.13397,1710823305833,597.1486153616481,8.0,DOGE/USD:DOGE,2024-03-19T04:41:45.833Z,
0.13396,1710823308374,10002.985965959988,134.0,DOGE/USD:DOGE,2024-03-19T04:41:48.374Z,
0.13395,1710823308389,10750.279955207166,144.0,DOGE/USD:DOGE,2024-03-19T04:41:48.389Z,
0.13394,1710823309488,74.66029565477079,1.0,DOGE/USD:DOGE,2024-03-19T04:41:49.488Z,
0.13393,1710823309488,3733.293511535877,50.0,DOGE/USD:DOGE,2024-03-19T04:41:49.488Z,
0.13394,1710823309625,33671.79334030163,451.0,DOGE/USD:DOGE,2024-03-19T04:41:49.625Z,
0.13395,1710823309627,53527.43561030235,717.0,DOGE/USD:DOGE,2024-03-19T04:41:49.627Z,
0.13396,1710823309643,19931.322782920273,267.0,DOGE/USD:DOGE,2024-03-19T04:41:49.643Z,
0.13397,1710823309645,98007.0164962305,1313.0,DOGE/USD:DOGE,2024-03-19T04:41:49.645Z,
0.13398,1710823309770,11643.528884908195,156.0,DOGE/USD:DOGE,2024-03-19T04:41:49.770Z,
0.134,1710823309931,1865.6716417910447,25.0,DOGE/USD:DOGE,2024-03-19T04:41:49.931Z,
0.13401,1710823310503,746.2129691814043,10.0,DOGE/USD:DOGE,2024-03-19T04:41:50.503Z,
0.13396,1710823310733,3732.45744998507,50.0,DOGE/USD:DOGE,2024-03-19T04:41:50.733Z,
0.13392,1710823311401,9408.602150537634,126.0,DOGE/USD:DOGE,2024-03-19T04:41:51.401Z,
0.13391,1710823311492,448.06213128220446,6.0,DOGE/USD:DOGE,2024-03-19T04:41:51.492Z,
0.1339,1710823311563,1194.921583271098,16.0,DOGE/USD:DOGE,2024-03-19T04:41:51.563Z,
0.13388,1710823312051,224.08126680609502,3.0,DOGE/USD:DOGE,2024-03-19T04:41:52.051Z,
0.13387,1710823312051,672.2940165832524,9.0,DOGE/USD:DOGE,2024-03-19T04:41:52.051Z,
0.13386,1710823312051,10981.622590766472,147.0,DOGE/USD:DOGE,2024-03-19T04:41:52.051Z,
0.13385,1710823312158,1270.078446021666,17.0,DOGE/USD:DOGE,2024-03-19T04:41:52.158Z,
0.13384,1710823312256,149.43215780035862,2.0,DOGE/USD:DOGE,2024-03-19T04:41:52.256Z,
0.13383,1710823313458,4931.6296794440705,66.0,DOGE/USD:DOGE,2024-03-19T04:41:53.458Z,
0.13381,1710823313860,3886.1071668784098,52.0,DOGE/USD:DOGE,2024-03-19T04:41:53.860Z,
0.13381,1710823315999,18683.20753306928,250.0,DOGE/USD:DOGE,2024-03-19T04:41:55.999Z,
0.13382,1710823316006,448.36347332237335,6.0,DOGE/USD:DOGE,2024-03-19T04:41:56.006Z,
0.13383,1710823316296,373.6083090487932,5.0,DOGE/USD:DOGE,2024-03-19T04:41:56.296Z,
0.13384,1710823316299,373.5803945008966,5.0,DOGE/USD:DOGE,2024-03-19T04:41:56.299Z,
0.13384,1710823316796,13448.894202032277,180.0,DOGE/USD:DOGE,2024-03-19T04:41:56.796Z,
0.13382,1710823317649,373.63622776864446,5.0,DOGE/USD:DOGE,2024-03-19T04:41:57.649Z,
0.13383,1710823318540,747.2166180975864,10.0,DOGE/USD:DOGE,2024-03-19T04:41:58.540Z,
0.13385,1710823319971,3586.1038475905866,48.0,DOGE/USD:DOGE,2024-03-19T04:41:59.971Z,
0.13386,1710823319974,9861.048857014792,132.0,DOGE/USD:DOGE,2024-03-19T04:41:59.974Z,
0.13387,1710823319974,672.2940165832524,9.0,DOGE/USD:DOGE,2024-03-19T04:41:59.974Z,
0.13387,1710823320828,6498.842160304774,87.0,DOGE/USD:DOGE,2024-03-19T04:42:00.828Z,
0.13386,1710823320829,11429.852084267144,153.0,DOGE/USD:DOGE,2024-03-19T04:42:00.829Z,
0.13387,1710823321104,896.3920221110033,12.0,DOGE/USD:DOGE,2024-03-19T04:42:01.104Z,
0.13388,1710823321801,11204.06334030475,150.0,DOGE/USD:DOGE,2024-03-19T04:42:01.801Z,
0.13389,1710823322153,149.37635372320563,2.0,DOGE/USD:DOGE,2024-03-19T04:42:02.153Z,
0.13389,1710823322355,2165.9571289864816,29.0,DOGE/USD:DOGE,2024-03-19T04:42:02.355Z,
0.13384,1710823322689,1494.3215780035864,20.0,DOGE/USD:DOGE,2024-03-19T04:42:02.689Z,
0.13383,1710823322803,896.6599417171038,12.0,DOGE/USD:DOGE,2024-03-19T04:42:02.803Z,
0.13382,1710823322803,448.36347332237335,6.0,DOGE/USD:DOGE,2024-03-19T04:42:02.803Z,
0.13381,1710823323359,672.595471190494,9.0,DOGE/USD:DOGE,2024-03-19T04:42:03.359Z,
0.1338,1710823323359,7249.626307922272,97.0,DOGE/USD:DOGE,2024-03-19T04:42:03.359Z,
0.13379,1710823323375,19732.416473577996,264.0,DOGE/USD:DOGE,2024-03-19T04:42:03.375Z,
0.13378,1710823323764,51651.96591418747,691.0,DOGE/USD:DOGE,2024-03-19T04:42:03.764Z,
0.13378,1710823324198,4559.724921512931,61.0,DOGE/USD:DOGE,2024-03-19T04:42:04.198Z,
0.13377,1710823327191,149.51035359198625,2.0,DOGE/USD:DOGE,2024-03-19T04:42:07.191Z,
0.13377,1710823328073,4485.310607759588,60.0,DOGE/USD:DOGE,2024-03-19T04:42:08.073Z,
0.13376,1710823328516,19063.995215311006,255.0,DOGE/USD:DOGE,2024-03-19T04:42:08.516Z,
0.13377,1710823330228,299.0207071839725,4.0,DOGE/USD:DOGE,2024-03-19T04:42:10.228Z,
0.13376,1710823330331,2616.626794258373,35.0,DOGE/USD:DOGE,2024-03-19T04:42:10.331Z,
0.13375,1710823331860,672.8971962616822,9.0,DOGE/USD:DOGE,2024-03-19T04:42:11.860Z,
0.13375,1710823331860,149.53271028037383,2.0,DOGE/USD:DOGE,2024-03-19T04:42:11.860Z,
0.13373,1710823331900,299.11014731174754,4.0,DOGE/USD:DOGE,2024-03-19T04:42:11.900Z,
0.13372,1710823332024,4187.855219862399,56.0,DOGE/USD:DOGE,2024-03-19T04:42:12.024Z,
0.13371,1710823332125,149.5774437214868,2.0,DOGE/USD:DOGE,2024-03-19T04:42:12.125Z,
0.1337,1710823332132,1720.2692595362753,23.0,DOGE/USD:DOGE,2024-03-19T04:42:12.132Z,
0.13369,1710823332269,747.9991024010772,10.0,DOGE/USD:DOGE,2024-03-19T04:42:12.269Z,
0.13367,1710823332786,24986.90805715568,334.0,DOGE/USD:DOGE,2024-03-19T04:42:12.786Z,
0.13366,1710823332788,7780.936705072572,104.0,DOGE/USD:DOGE,2024-03-19T04:42:12.788Z,
0.13369,1710823333981,9948.388061934325,133.0,DOGE/USD:DOGE,2024-03-19T04:42:13.981Z,
0.1337,1710823333981,66940.9124906507,895.0,DOGE/USD:DOGE,2024-03-19T04:42:13.981Z,
0.13372,1710823334250,5309.602153754113,71.0,DOGE/USD:DOGE,2024-03-19T04:42:14.250Z,
0.13373,1710823334253,523.4427577955582,7.0,DOGE/USD:DOGE,2024-03-19T04:42:14.253Z,
0.13375,1710823334446,5308.411214953271,71.0,DOGE/USD:DOGE,2024-03-19T04:42:14.446Z,
0.13379,1710823336302,19508.18446819643,261.0,DOGE/USD:DOGE,2024-03-19T04:42:16.302Z,
0.13383,1710823336716,10087.424344317418,135.0,DOGE/USD:DOGE,2024-03-19T04:42:16.716Z,
0.13383,1710823337313,22864.828513786146,306.0,DOGE/USD:DOGE,2024-03-19T04:42:17.313Z,
0.13382,1710823338100,74.72724555372889,1.0,DOGE/USD:DOGE,2024-03-19T04:42:18.100Z,
0.13382,1710823338897,23539.0823494246,315.0,DOGE/USD:DOGE,2024-03-19T04:42:18.897Z,
0.13379,1710823339078,5306.824127363779,71.0,DOGE/USD:DOGE,2024-03-19T04:42:19.078Z,
0.13378,1710823339080,9044.700254148602,121.0,DOGE/USD:DOGE,2024-03-19T04:42:19.080Z,
0.13376,1710823339315,149.52153110047846,2.0,DOGE/USD:DOGE,2024-03-19T04:42:19.315Z,
0.13377,1710823339389,15025.790535994618,201.0,DOGE/USD:DOGE,2024-03-19T04:42:19.389Z,
0.13379,1710823339413,15023.544360565065,201.0,DOGE/USD:DOGE,2024-03-19T04:42:19.413Z,
0.1338,1710823339505,747.3841554559043,10.0,DOGE/USD:DOGE,2024-03-19T04:42:19.505Z,
0.13382,1710823339612,55372.88895531311,741.0,DOGE/USD:DOGE,2024-03-19T04:42:19.612Z,
0.13383,1710823339619,79429.12650377344,1063.0,DOGE/USD:DOGE,2024-03-19T04:42:19.619Z,
0.13384,1710823339665,2839.210998206814,38.0,DOGE/USD:DOGE,2024-03-19T04:42:19.665Z,
0.13384,1710823340112,30708.3084279737,411.0,DOGE/USD:DOGE,2024-03-19T04:42:20.112Z,
0.13383,1710823340113,6052.454606590451,81.0,DOGE/USD:DOGE,2024-03-19T04:42:20.113Z,
0.13382,1710823340115,8518.905993125094,114.0,DOGE/USD:DOGE,2024-03-19T04:42:20.115Z,
0.13382,1710823342032,6202.361380959498,83.0,DOGE/USD:DOGE,2024-03-19T04:42:22.032Z,
0.13385,1710823342561,6948.076204706761,93.0,DOGE/USD:DOGE,2024-03-19T04:42:22.561Z,
0.13386,1710823342563,12027.491408934708,161.0,DOGE/USD:DOGE,2024-03-19T04:42:22.563Z,
0.13387,1710823342605,448.19601105550163,6.0,DOGE/USD:DOGE,2024-03-19T04:42:22.605Z,
0.13388,1710823342606,1942.0376456528234,26.0,DOGE/USD:DOGE,2024-03-19T04:42:22.606Z,
0.13391,1710823344894,896.1242625644089,12.0,DOGE/USD:DOGE,2024-03-19T04:42:24.894Z,
0.13391,1710823345227,10006.720931969234,134.0,DOGE/USD:DOGE,2024-03-19T04:42:25.227Z,
0.1339,1710823345397,24570.57505601195,329.0,DOGE/USD:DOGE,2024-03-19T04:42:25.397Z,
0.13387,1710823345662,15761.559722118473,211.0,DOGE/USD:DOGE,2024-03-19T04:42:25.662Z,
0.13386,1710823345748,19423.2780516958,260.0,DOGE/USD:DOGE,2024-03-19T04:42:25.748Z,
0.13385,1710823345750,448.2629809488233,6.0,DOGE/USD:DOGE,2024-03-19T04:42:25.750Z,
0.13384,1710823345750,74.71607890017931,1.0,DOGE/USD:DOGE,2024-03-19T04:42:25.750Z,
0.13383,1710823345752,78158.85825300755,1046.0,DOGE/USD:DOGE,2024-03-19T04:42:25.752Z,
0.13382,1710823346246,597.8179644298311,8.0,DOGE/USD:DOGE,2024-03-19T04:42:26.246Z,
0.13381,1710823346320,3064.0460354233614,41.0,DOGE/USD:DOGE,2024-03-19T04:42:26.320Z,
0.13381,1710823347466,2391.4505642328677,32.0,DOGE/USD:DOGE,2024-03-19T04:42:27.466Z,
0.1338,1710823347820,5381.165919282511,72.0,DOGE/USD:DOGE,2024-03-19T04:42:27.820Z,
0.13379,1710823347820,74.74400179385604,1.0,DOGE/USD:DOGE,2024-03-19T04:42:27.820Z,
0.13377,1710823348025,1719.3690663078419,23.0,DOGE/USD:DOGE,2024-03-19T04:42:28.025Z,
0.13376,1710823348035,1869.0191387559807,25.0,DOGE/USD:DOGE,2024-03-19T04:42:28.035Z,
0.13376,1710823349239,5382.775119617225,72.0,DOGE/USD:DOGE,2024-03-19T04:42:29.239Z,
0.13374,1710823350577,4112.4570061313,55.0,DOGE/USD:DOGE,2024-03-19T04:42:30.577Z,
0.13373,1710823350580,448.66522096762134,6.0,DOGE/USD:DOGE,2024-03-19T04:42:30.580Z,
0.13372,1710823350724,1346.096320670057,18.0,DOGE/USD:DOGE,2024-03-19T04:42:30.724Z,
0.1337,1710823351175,18175.018698578908,243.0,DOGE/USD:DOGE,2024-03-19T04:42:31.175Z,
0.13367,1710823351327,1571.0331413181716,21.0,DOGE/USD:DOGE,2024-03-19T04:42:31.327Z,
0.13368,1710823351867,448.8330341113106,6.0,DOGE/USD:DOGE,2024-03-19T04:42:31.867Z,
0.13369,1710823351867,5310.7936270476475,71.0,DOGE/USD:DOGE,2024-03-19T04:42:31.867Z,
0.1337,1710823352545,21690.351533283472,290.0,DOGE/USD:DOGE,2024-03-19T04:42:32.545Z,
0.13369,1710823352593,5310.7936270476475,71.0,DOGE/USD:DOGE,2024-03-19T04:42:32.593Z,
0.13368,1710823355435,24461.40035906643,327.0,DOGE/USD:DOGE,2024-03-19T04:42:35.435Z,
0.13367,1710823355435,24538.04144535049,328.0,DOGE/USD:DOGE,2024-03-19T04:42:35.435Z,
0.13364,1710823356949,448.96737503741394,6.0,DOGE/USD:DOGE,2024-03-19T04:42:36.949Z,
0.13363,1710823358239,1496.6699094514704,20.0,DOGE/USD:DOGE,2024-03-19T04:42:38.239Z,
0.13362,1710823358256,9504.565184852567,127.0,DOGE/USD:DOGE,2024-03-19T04:42:38.256Z,
0.1336,1710823358830,374.251497005988,5.0,DOGE/USD:DOGE,2024-03-19T04:42:38.830Z,
0.13359,1710823358831,9431.843700875814,126.0,DOGE/USD:DOGE,2024-03-19T04:42:38.831Z,
0.13357,1710823359053,598.9368870255297,8.0,DOGE/USD:DOGE,2024-03-19T04:42:39.053Z,
0.13356,1710823360575,524.1090146750524,7.0,DOGE/USD:DOGE,2024-03-19T04:42:40.575Z,
0.13355,1710823361259,1048.2965181579932,14.0,DOGE/USD:DOGE,2024-03-19T04:42:41.259Z,
0.13356,1710823361648,83333.33333333333,1113.0,DOGE/USD:DOGE,2024-03-19T04:42:41.648Z,
0.13357,1710823361649,40203.63854158868,537.0,DOGE/USD:DOGE,2024-03-19T04:42:41.649Z,
0.13358,1710823361896,1572.0916304836053,21.0,DOGE/USD:DOGE,2024-03-19T04:42:41.896Z,
0.1336,1710823363025,299.4011976047904,4.0,DOGE/USD:DOGE,2024-03-19T04:42:43.025Z,
0.1336,1710823363354,10029.940119760478,134.0,DOGE/USD:DOGE,2024-03-19T04:42:43.354Z,
0.13362,1710823364042,9280.047897021404,124.0,DOGE/USD:DOGE,2024-03-19T04:42:44.042Z,
0.13363,1710823364044,8980.019456708822,120.0,DOGE/USD:DOGE,2024-03-19T04:42:44.044Z,
0.13364,1710823364046,25441.484585453458,340.0,DOGE/USD:DOGE,2024-03-19T04:42:44.046Z,
0.13365,1710823364561,5312.383090160868,71.0,DOGE/USD:DOGE,2024-03-19T04:42:44.561Z,
0.13366,1710823364561,2693.4011671405055,36.0,DOGE/USD:DOGE,2024-03-19T04:42:44.561Z,
0.13366,1710823364845,20499.775549902737,274.0,DOGE/USD:DOGE,2024-03-19T04:42:44.845Z,
0.13368,1710823365536,1346.499102333932,18.0,DOGE/USD:DOGE,2024-03-19T04:42:45.536Z,
0.13374,1710823366734,9196.949304620906,123.0,DOGE/USD:DOGE,2024-03-19T04:42:46.734Z,
0.13375,1710823366880,4560.747663551402,61.0,DOGE/USD:DOGE,2024-03-19T04:42:46.880Z,
0.13376,1710823368735,373.8038277511962,5.0,DOGE/USD:DOGE,2024-03-19T04:42:48.735Z,
0.13373,1710823368910,2168.5485680101697,29.0,DOGE/USD:DOGE,2024-03-19T04:42:48.910Z,
0.13371,1710823369385,1869.718046518585,25.0,DOGE/USD:DOGE,2024-03-19T04:42:49.385Z,
0.13369,1710823369419,8975.989228812925,120.0,DOGE/USD:DOGE,2024-03-19T04:42:49.419Z,
0.13374,1710823371358,4710.632570659489,63.0,DOGE/USD:DOGE,2024-03-19T04:42:51.358Z,
0.13376,1710823372234,5532.296650717703,74.0,DOGE/USD:DOGE,2024-03-19T04:42:52.234Z,
0.13375,1710823372776,5308.411214953271,71.0,DOGE/USD:DOGE,2024-03-19T04:42:52.776Z,
0.13374,1710823372943,2093.6144758486616,28.0,DOGE/USD:DOGE,2024-03-19T04:42:52.943Z,
0.13371,1710823373981,598.3097748859471,8.0,DOGE/USD:DOGE,2024-03-19T04:42:53.981Z,
0.13372,1710823373985,1346.096320670057,18.0,DOGE/USD:DOGE,2024-03-19T04:42:53.985Z,
0.13377,1710823374488,74.75517679599312,1.0,DOGE/USD:DOGE,2024-03-19T04:42:54.488Z,
0.13378,1710823374492,74.74958887726117,1.0,DOGE/USD:DOGE,2024-03-19T04:42:54.492Z,
0.1338,1710823375327,3736.9207772795216,50.0,DOGE/USD:DOGE,2024-03-19T04:42:55.327Z,
0.1338,1710823376389,35127.0553064275,470.0,DOGE/USD:DOGE,2024-03-19T04:42:56.389Z,
0.1338,1710823376973,5306.427503736921,71.0,DOGE/USD:DOGE,2024-03-19T04:42:56.973Z,
0.13381,1710823377021,16515.955459233242,221.0,DOGE/USD:DOGE,2024-03-19T04:42:57.021Z,
0.13381,1710823377926,24811.299603916,332.0,DOGE/USD:DOGE,2024-03-19T04:42:57.926Z,
0.13376,1710823378393,5308.014354066986,71.0,DOGE/USD:DOGE,2024-03-19T04:42:58.393Z,
0.13375,1710823378393,16897.196261682242,226.0,DOGE/USD:DOGE,2024-03-19T04:42:58.393Z,
0.13373,1710823379129,25424.36252149854,340.0,DOGE/USD:DOGE,2024-03-19T04:42:59.129Z,
0.13375,1710823379454,1345.7943925233644,18.0,DOGE/USD:DOGE,2024-03-19T04:42:59.454Z,
0.13376,1710823379973,5831.339712918661,78.0,DOGE/USD:DOGE,2024-03-19T04:42:59.973Z,
0.13376,1710823380541,6429.425837320574,86.0,DOGE/USD:DOGE,2024-03-19T04:43:00.541Z,
0.13373,1710823380639,10693.187766394974,143.0,DOGE/USD:DOGE,2024-03-19T04:43:00.639Z,
0.13371,1710823380703,8974.646623289207,120.0,DOGE/USD:DOGE,2024-03-19T04:43:00.703Z,
0.1337,1710823380710,31413.612565445026,420.0,DOGE/USD:DOGE,2024-03-19T04:43:00.710Z,
0.13368,1710823380826,9350.688210652304,125.0,DOGE/USD:DOGE,2024-03-19T04:43:00.826Z,
0.13367,1710823380844,21021.919652876488,281.0,DOGE/USD:DOGE,2024-03-19T04:43:00.844Z,
0.13365,1710823381793,5237.560793116349,70.0,DOGE/USD:DOGE,2024-03-19T04:43:01.793Z,
0.13364,1710823382005,6135.887458844657,82.0,DOGE/USD:DOGE,2024-03-19T04:43:02.005Z,
0.13363,1710823382005,7109.182069894485,95.0,DOGE/USD:DOGE,2024-03-19T04:43:02.005Z,
0.13362,1710823382006,6660.679538991169,89.0,DOGE/USD:DOGE,2024-03-19T04:43:02.006Z,
0.13361,1710823382018,2769.2537983683856,37.0,DOGE/USD:DOGE,2024-03-19T04:43:02.018Z,
0.13359,1710823382018,4790.77775282581,64.0,DOGE/USD:DOGE,2024-03-19T04:43:02.018Z,
0.13361,1710823382145,30686.325873811842,410.0,DOGE/USD:DOGE,2024-03-19T04:43:02.145Z,
0.13362,1710823382145,55380.93099835354,740.0,DOGE/USD:DOGE,2024-03-19T04:43:02.145Z,
0.13363,1710823382145,66526.97747511786,889.0,DOGE/USD:DOGE,2024-03-19T04:43:02.145Z,
0.13364,1710823382148,31128.4046692607,416.0,DOGE/USD:DOGE,2024-03-19T04:43:02.148Z,
0.13367,1710823383102,5311.588239694771,71.0,DOGE/USD:DOGE,2024-03-19T04:43:03.102Z,
0.1337,1710823383382,1047.1204188481674,14.0,DOGE/USD:DOGE,2024-03-19T04:43:03.382Z,
0.13374,1710823383573,3738.597278301181,50.0,DOGE/USD:DOGE,2024-03-19T04:43:03.573Z,
