price,amount,datetime,type,cost,symbol,timestamp
0.15487,2.0,2024-03-21T22:14:31.530Z,,129.14056950991153,DOGE/USD:DOGE,1711059271530
0.15488,8.0,2024-03-21T22:14:31.533Z,,516.5289256198347,DOGE/USD:DOGE,1711059271533
0.15489,11.0,2024-03-21T22:14:31.536Z,,710.1814190715992,DOGE/USD:DOGE,1711059271536
0.1549,6.0,2024-03-21T22:14:33.446Z,,387.34667527437057,DOGE/USD:DOGE,1711059273446
0.15491,2.0,2024-03-21T22:14:33.738Z,,129.10722354915757,DOGE/USD:DOGE,1711059273738
0.15492,56.0,2024-03-21T22:14:38.344Z,,3614.7689129873484,DOGE/USD:DOGE,1711059278344
0.15493,56.0,2024-03-21T22:14:38.344Z,,3614.5355967211,DOGE/USD:DOGE,1711059278344
0.15494,2.0,2024-03-21T22:14:38.345Z,,129.08222537756552,DOGE/USD:DOGE,1711059278345
0.15495,22.0,2024-03-21T22:14:38.345Z,,1419.812842852533,DOGE/USD:DOGE,1711059278345
0.15496,144.0,2024-03-21T22:14:38.347Z,,9292.720702116676,DOGE/USD:DOGE,1711059278347
0.15497,328.0,2024-03-21T22:14:38.347Z,,21165.386849067563,DOGE/USD:DOGE,1711059278347
0.15498,2.0,2024-03-21T22:14:38.348Z,,129.0489095367144,DOGE/USD:DOGE,1711059278348
0.15499,11.0,2024-03-21T22:14:38.350Z,,709.7232079488999,DOGE/USD:DOGE,1711059278350
0.155,158.0,2024-03-21T22:14:38.350Z,,10193.548387096775,DOGE/USD:DOGE,1711059278350
0.15497,9.0,2024-03-21T22:14:38.367Z,,580.7575659805124,DOGE/USD:DOGE,1711059278367
0.15501,65.0,2024-03-21T22:14:41.089Z,,4193.277853041739,DOGE/USD:DOGE,1711059281089
0.15502,2.0,2024-03-21T22:14:41.436Z,,129.01561088891756,DOGE/USD:DOGE,1711059281436
0.15503,2.0,2024-03-21T22:14:42.296Z,,129.0072889118235,DOGE/USD:DOGE,1711059282296
0.15504,2.0,2024-03-21T22:14:43.075Z,,128.99896800825593,DOGE/USD:DOGE,1711059283075
0.15505,2.0,2024-03-21T22:14:43.077Z,,128.9906481780071,DOGE/USD:DOGE,1711059283077
0.15506,59.0,2024-03-21T22:14:43.077Z,,3804.9787179156456,DOGE/USD:DOGE,1711059283077
0.15507,2.0,2024-03-21T22:14:43.105Z,,128.97401173663508,DOGE/USD:DOGE,1711059283105
0.15508,417.0,2024-03-21T22:14:43.523Z,,26889.34743358267,DOGE/USD:DOGE,1711059283523
0.15508,134.0,2024-03-21T22:14:44.352Z,,8640.70157338148,DOGE/USD:DOGE,1711059284352
0.15509,2.0,2024-03-21T22:14:48.574Z,,128.9573795860468,DOGE/USD:DOGE,1711059288574
0.1551,56.0,2024-03-21T22:14:48.575Z,,3610.5738233397806,DOGE/USD:DOGE,1711059288575
0.15511,56.0,2024-03-21T22:14:48.575Z,,3610.3410482883114,DOGE/USD:DOGE,1711059288575
0.15512,228.0,2024-03-21T22:14:48.576Z,,14698.298091799898,DOGE/USD:DOGE,1711059288576
0.15513,19.0,2024-03-21T22:14:48.578Z,,1224.779217430542,DOGE/USD:DOGE,1711059288578
0.15514,3.0,2024-03-21T22:14:48.590Z,,193.37372695629753,DOGE/USD:DOGE,1711059288590
0.15515,23.0,2024-03-21T22:14:48.601Z,,1482.4363519174992,DOGE/USD:DOGE,1711059288601
0.15516,5.0,2024-03-21T22:14:48.619Z,,322.24800206238723,DOGE/USD:DOGE,1711059288619
0.15515,2.0,2024-03-21T22:14:48.619Z,,128.90750886239124,DOGE/USD:DOGE,1711059288619
0.15517,4.0,2024-03-21T22:14:48.672Z,,257.7817877166978,DOGE/USD:DOGE,1711059288672
0.15518,53.0,2024-03-21T22:14:48.672Z,,3415.3885810027064,DOGE/USD:DOGE,1711059288672
0.15519,3.0,2024-03-21T22:14:48.682Z,,193.31142470520007,DOGE/USD:DOGE,1711059288682
0.1552,72.0,2024-03-21T22:14:48.941Z,,4639.1752577319585,DOGE/USD:DOGE,1711059288941
0.1552,15.0,2024-03-21T22:14:49.013Z,,966.4948453608248,DOGE/USD:DOGE,1711059289013
0.15521,1632.0,2024-03-21T22:14:49.651Z,,105147.86418400877,DOGE/USD:DOGE,1711059289651
0.15522,37.0,2024-03-21T22:14:52.016Z,,2383.713438989821,DOGE/USD:DOGE,1711059292016
0.15522,38.0,2024-03-21T22:14:52.698Z,,2448.1381265300865,DOGE/USD:DOGE,1711059292698
0.15523,93.0,2024-03-21T22:14:52.698Z,,5991.109965857116,DOGE/USD:DOGE,1711059292698
